note_path,note_name,note_hash,note_size,modified_time,stages,output_paths,statuses,processed_dates
/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/NIC urged to investigate long-term VFM.md,NIC urged to investigate long-term VFM.md,e109068e2df72a10d6a2adc955ffc2f2,6816,1747835348.637673,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/NIC urged to investigate long-term VFM.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/National Infrastructure Delivery Plan funding and finance supplement - Publications - GOV.UK.md,National Infrastructure Delivery Plan funding and finance supplement - Publications - GOV.UK.md,c3ce83f6256b56464b4496ed849f2c27,6973,1747835347.6871784,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/National Infrastructure Delivery Plan funding and finance supplement - Publications - GOV.UK.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/Network Rail to lose sole control of rail maintenance.md,Network Rail to lose sole control of rail maintenance.md,8786b1472676e7cf97c49277f87bf86d,2985,1747835348.2080908,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Network Rail to lose sole control of rail maintenance.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/Non-profit Distributing Model - Scotland PFI variant.md,Non-profit Distributing Model - Scotland PFI variant.md,c5d6adedf11baa587cf79da8f41e4b0f,1038,1747835348.3381948,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Non-profit Distributing Model - Scotland PFI variant.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/Numbers Don't Add Up for Trump's Trillion-Dollar Building Plan_WSJ.md,Numbers Don't Add Up for Trump's Trillion-Dollar Building Plan_WSJ.md,f4a93a9472260ef93d86b526784284e4,3024,1747835348.080989,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Numbers Don't Add Up for Trump's Trillion-Dollar Building Plan_WSJ.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/Numbers Don’t Add Up for Trump’s Trillion-Dollar Building Plan.md,Numbers Don’t Add Up for Trump’s Trillion-Dollar Building Plan.md,675192495fc3f2fd339ffb86727fdc17,6523,1747835347.5305367,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Numbers Don’t Add Up for Trump’s Trillion-Dollar Building Plan.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/PARTNERSHIPS BULLETIN NOVEMBER 2016.md,PARTNERSHIPS BULLETIN NOVEMBER 2016.md,acb1aafef8c42d7501ebedef3fbf4778,457,1747835347.8981996,triaged,/Users/jose/Documents/Obsidian/Ever-curated/triage/PARTNERSHIPS BULLETIN NOVEMBER 2016.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/PERMEN ESDM 192015 PURCHASE OF HydroPOWER UP TO 10MW.md,PERMEN ESDM 192015 PURCHASE OF HydroPOWER UP TO 10MW.md,c8cba32c880f144ba284bb909daf63d3,431,1747835347.6916142,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/PERMEN ESDM 192015 PURCHASE OF HydroPOWER UP TO 10MW.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/PERMEN ESDM 192016 purchase of power from photovoltaic by PLN.md,PERMEN ESDM 192016 purchase of power from photovoltaic by PLN.md,8b8995603de8a55a8ad4adbee423a1ae,512,1747835348.5730348,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/PERMEN ESDM 192016 purchase of power from photovoltaic by PLN.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/PERPRES 42016 ACCELERATION OF POWER INFRA - ENGLISH.md,PERPRES 42016 ACCELERATION OF POWER INFRA - ENGLISH.md,1b22380e02eb6bee790e3eaf73b967b7,513,1747835348.1989696,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/PERPRES 42016 ACCELERATION OF POWER INFRA - ENGLISH.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/PLN Business Plan 2016-2025.md,PLN Business Plan 2016-2025.md,6d4635f216753ee31764ffe40101ce1c,625,1747835348.610855,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/PLN Business Plan 2016-2025.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/Parque Burgos.md,Parque Burgos.md,7da22461e67cdca59d3e820416c2aa54,237,1747835348.4834187,preprocessed,/Users/jose/Documents/Obsidian/Ever-preprocessed/WINDS OF CHANGE/Parque Burgos.md,completed,2025-10-18 11:35:36
"/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/Peluang Investasi Listrik Tenaga Surya US$ 57,5 M.md","Peluang Investasi Listrik Tenaga Surya US$ 57,5 M.md",c17d20b5bf1173ec5307c374c5b317c8,9837,1747835347.786241,curated,"/Users/jose/Documents/Obsidian/Ever-curated/notes/Peluang Investasi Listrik Tenaga Surya US$ 57,5 M.md",completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/Potential and opportunities in renewables in Indonesia 2014 - Government.md,Potential and opportunities in renewables in Indonesia 2014 - Government.md,713e4779df86a1a21eca5170cdd6cce2,422,1747835347.893059,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Potential and opportunities in renewables in Indonesia 2014 - Government.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/Prakarsa article John small PPPs.md,Prakarsa article John small PPPs.md,1746171c9368a6a531f757df78e567da,286,1747835347.5021605,preprocessed,/Users/jose/Documents/Obsidian/Ever-preprocessed/WINDS OF CHANGE/Prakarsa article John small PPPs.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/Preguntas para Jaime.md,Preguntas para Jaime.md,572b9ab0120e8da6dd689ada2803bdd9,242,1747835348.5224357,preprocessed,/Users/jose/Documents/Obsidian/Ever-preprocessed/WINDS OF CHANGE/Preguntas para Jaime.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/Railpen finances solar portfolio through UK's infrastructure platform.md,Railpen finances solar portfolio through UK's infrastructure platform.md,91d0ad4b3e0733cafaf707ca387482f2,23573,1747835348.3083937,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Railpen finances solar portfolio through UK's infrastructure platform.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/Renewable Potential Map Indonesia EBTKE Peta Potensi  Direktorat Aneka EBT.md,Renewable Potential Map Indonesia EBTKE Peta Potensi  Direktorat Aneka EBT.md,d34b67ed7d36e8313c25db1b5a616df9,6004,1747835348.4697983,triaged,/Users/jose/Documents/Obsidian/Ever-curated/triage/Renewable Potential Map Indonesia EBTKE Peta Potensi  Direktorat Aneka EBT.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/Renewable energy investments - KOGAS.md,Renewable energy investments - KOGAS.md,0ec479b893bd0dc459810b45c622bb3c,15270,1747835347.4973829,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Renewable energy investments - KOGAS.md,completed,2025-10-18 11:35:36
"/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/Risky business in 2017, says annual RiskMap forecast.md","Risky business in 2017, says annual RiskMap forecast.md",b4f2f6dee27bc6d80794508b1c4c4112,15495,1747835348.798051,curated,"/Users/jose/Documents/Obsidian/Ever-curated/notes/Risky business in 2017, says annual RiskMap forecast.md",completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/SOLAR procedures new law Presentation by EBTKE September 2016.md,SOLAR procedures new law Presentation by EBTKE September 2016.md,918322917724c05ae690fffc15333070,676,1747835348.7729766,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/SOLAR procedures new law Presentation by EBTKE September 2016.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/Sacyr Concesiones - Compañía Concesionaria de Sacyr.md,Sacyr Concesiones - Compañía Concesionaria de Sacyr.md,1a28267f827c24df3b49440b139619b2,16047,1747835348.241161,preprocessed,/Users/jose/Documents/Obsidian/Ever-preprocessed/WINDS OF CHANGE/Sacyr Concesiones - Compañía Concesionaria de Sacyr.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/Scott Borgerson and his team of quants at hedge fund firm CargoMetrics are using satellite intel on ships to identify mispriced securities.md,Scott Borgerson and his team of quants at hedge fund firm CargoMetrics are using satellite intel on ships to identify mispriced securities.md,fb5e850b35311552dc3ade05f907dffa,4854,1747835348.8113418,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Scott Borgerson and his team of quants at hedge fund firm CargoMetrics are using satellite intel on ships to identify mispriced securities.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/Se inicia la tramitación parlamentaria –competencia legislativa plena y urgente- del Proyecto de Ley de Contratos del Sector Público - Observatorio de Contratación Pública.md,Se inicia la tramitación parlamentaria –competencia legislativa plena y urgente- del Proyecto de Ley de Contratos del Sector Público - Observatorio de Contratación Pública.md,c6b2d9bff5459a436daa9d5dd076a4d1,17202,1747835348.7168865,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Se inicia la tramitación parlamentaria –competencia legislativa plena y urgente- del Proyecto de Ley de Contratos del Sector Público - Observatorio de Contratación Pública.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/Semejanzas del estado de Nueva Jersey con Andalucía_Inversiones y política de transportes.md,Semejanzas del estado de Nueva Jersey con Andalucía_Inversiones y política de transportes.md,ec6aad9d7273ade280abf536c2772044,5282,1747835348.7669122,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Semejanzas del estado de Nueva Jersey con Andalucía_Inversiones y política de transportes.md,completed,2025-10-18 11:35:36
"/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/Singapore tops Asia in returns per capita from infrastructure, buildings study.md","Singapore tops Asia in returns per capita from infrastructure, buildings study.md",5a6c72590e3d39375175b0c36d2970ff,1781,1747835348.1912196,curated,"/Users/jose/Documents/Obsidian/Ever-curated/notes/Singapore tops Asia in returns per capita from infrastructure, buildings study.md",completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/Six maps that show the anatomy of America’s vast infrastructure.md,Six maps that show the anatomy of America’s vast infrastructure.md,03e3b9ccafcecce8b8992bb907fe6490,46058,1747835348.0125992,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Six maps that show the anatomy of America’s vast infrastructure.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/Solar Leases vs. Solar PPAs  EnergySage.md,Solar Leases vs. Solar PPAs  EnergySage.md,2476e6150555557e6c55f7d30348b91a,10743,1747835348.4590049,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Solar Leases vs. Solar PPAs  EnergySage.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/Spain to take over bankrupt toll roads _ Infrastructure Finance & Investment - PPP.md,Spain to take over bankrupt toll roads _ Infrastructure Finance & Investment - PPP.md,20348c8c78d76776e6bbe88b558fc927,599,1747835348.1615934,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Spain to take over bankrupt toll roads _ Infrastructure Finance & Investment - PPP.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/Spanish taxpayer to foot €5 billion bill for failed privately run toll roads.md,Spanish taxpayer to foot €5 billion bill for failed privately run toll roads.md,ade65d74ed335456eee2c9ce45c59e72,20773,1747835347.643481,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Spanish taxpayer to foot €5 billion bill for failed privately run toll roads.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/Summary of requirements for solar sector in Indonesia - Lawyers.md,Summary of requirements for solar sector in Indonesia - Lawyers.md,e5c7290a192545e62dc05a20b33d9614,18918,1747835348.8608274,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Summary of requirements for solar sector in Indonesia - Lawyers.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/Survey finds Islamic finance a boon for Asean's big banks.md,Survey finds Islamic finance a boon for Asean's big banks.md,1f98f988c27361dd3a0efa055afc611d,21204,1747835348.4388819,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Survey finds Islamic finance a boon for Asean's big banks.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/Teoría de la Regulación.md,Teoría de la Regulación.md,85873c3f3f3ae6020017f1a7bfa852b8,418,1747835347.507281,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Teoría de la Regulación.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/Thames Water.md,Thames Water.md,b99868b1915d57a52902d3433e1d4e63,712,1747835348.268474,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Thames Water.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/The Economist  Bello The power of the Andean sun.md,The Economist  Bello The power of the Andean sun.md,649a2be0a2c78c6c405a129bb83b997a,9233,1747835348.653077,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/The Economist  Bello The power of the Andean sun.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/The Economist  Indonesian capital flows Heavy baggage.1.md,The Economist  Indonesian capital flows Heavy baggage.1.md,1c45dc71c4b32a3f16c10ff33e4a1879,10125,1747835348.1181881,triaged,/Users/jose/Documents/Obsidian/Ever-curated/triage/The Economist  Indonesian capital flows Heavy baggage.1.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/The Economist  Indonesian capital flows Heavy baggage.md,The Economist  Indonesian capital flows Heavy baggage.md,50d43bb9eb4fdad056df93f152a073f6,10115,1747835347.9749455,triaged,/Users/jose/Documents/Obsidian/Ever-curated/triage/The Economist  Indonesian capital flows Heavy baggage.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/The Economist  Power transmission Rise of the supergrid.md,The Economist  Power transmission Rise of the supergrid.md,c9bfd1dc8aed614f608fcc8e0e008746,48071,1747835347.887866,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/The Economist  Power transmission Rise of the supergrid.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/The Morning Risk Report Outsourcing Raises Compliance Risks.md,The Morning Risk Report Outsourcing Raises Compliance Risks.md,085719afaf1b33faef146e1f1643e09f,61753,1747835347.6763153,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/The Morning Risk Report Outsourcing Raises Compliance Risks.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/The Morning Risk Report Regulatory Landscape in Flux in 2017.md,The Morning Risk Report Regulatory Landscape in Flux in 2017.md,272b4461b6f90ea6ce215bfad56cfdd2,56584,1747835348.4073622,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/The Morning Risk Report Regulatory Landscape in Flux in 2017.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/Tipos de central - traductor.md,Tipos de central - traductor.md,d3d49d3091da0d81fe726e86ed27a9e0,425,1747835348.5641475,triaged,/Users/jose/Documents/Obsidian/Ever-curated/triage/Tipos de central - traductor.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/Trump leaves emerging markets in wait-and-see mode.md,Trump leaves emerging markets in wait-and-see mode.md,42e432e2a24f16fff028fa898565d516,22148,1747835347.5553558,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Trump leaves emerging markets in wait-and-see mode.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/UPM - ASCE Article Default and Abandonment Option in Motorway Concessions.md,UPM - ASCE Article Default and Abandonment Option in Motorway Concessions.md,1f4bbaf5b634c229974ecc061ad6c509,502,1747835348.5688467,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/UPM - ASCE Article Default and Abandonment Option in Motorway Concessions.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/WIND RESOURCE MAP INDONESIA 2013.md,WIND RESOURCE MAP INDONESIA 2013.md,3011a031eaf5dda0dd3a15fe0354b2fb,396,1747835348.1216252,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/WIND RESOURCE MAP INDONESIA 2013.md,completed,2025-10-18 11:35:36
"/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/Wal-Mart Readies Blockchain Pilot for Tracking U.S Produce, China Pork - CIO Journal. - WSJ.md","Wal-Mart Readies Blockchain Pilot for Tracking U.S Produce, China Pork - CIO Journal. - WSJ.md",ea2d633f4fa2879b449090f9fb7b411d,44945,1747835347.9464653,preprocessed,"/Users/jose/Documents/Obsidian/Ever-preprocessed/WINDS OF CHANGE/Wal-Mart Readies Blockchain Pilot for Tracking U.S Produce, China Pork - CIO Journal. - WSJ.md",completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/White Paper Cost Control & Financial Awareness in the Operational Phase of PPPs.md,White Paper Cost Control & Financial Awareness in the Operational Phase of PPPs.md,1905cb8aaa33bd2a409c48d082772049,6659,1747835348.1563141,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/White Paper Cost Control & Financial Awareness in the Operational Phase of PPPs.md,completed,2025-10-18 11:35:36
/Users/jose/Documents/Obsidian/Evermd/WINDS OF CHANGE/indonesia New regulations concerning power purchase  Rödl & Partner.md,indonesia New regulations concerning power purchase  Rödl & Partner.md,0672b536a8f6021ecc61b31a5bfeead9,7114,1747835348.333621,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/indonesia New regulations concerning power purchase  Rödl & Partner.md,completed,2025-10-18 11:35:36
